id,hora_de_criacao,hora_da_modificacao,proprietario_do_matricula,proprietario_do_matricula_name,aluno,data_de_desistencia_do_curso,estagio,nota_final,processo_seletivo,turma,criado_por,opcao_de_sair_do_email,hora_da_ultima_atividade,modificado_por,mass_update,motivo_da_desistencia,tipo_de_comunicacao,aluno_destaque,justificativa_comunicacao,aws_certified_cloud_practitioner,data_de_resultado,data_do_agendamento,reprovacao_laboratorio,reprovacao_por_falta,voucher_distribuido,criar_empregabilidade,pular_envio_vc2,tipo_de_matricula
5288345000123262093,30/08/2024 13:47,20/02/2025 05:54,5288345000000366001,Administrador EdN,5.288345000100415e+18,,Aprovado,83.0,5.288345000100213e+18,5.288345000121176e+18,5288345000000366001,No,20/02/2025 05:54,5288345000015189003,,,Empregabilidade,No,,Reprovado,29/11/2024,29/11/2024,No,No,Yes,Yes,No,Curso Base
5288345000123195046,30/08/2024 13:46,20/02/2025 06:00,5288345000000366001,Administrador EdN,5.288345000089435e+18,,Aprovado,78.0,5.288345000089413e+18,5.288345000121176e+18,5288345000000366001,No,20/02/2025 06:00,5288345000015189003,,,Empregabilidade,No,,NoShow,22/01/2025,22/01/2025,No,No,Yes,Yes,No,Curso Base
5288345000129955080,30/09/2024 08:40,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000061147e+18,,Aprovado,82.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,24/01/2025,24/01/2025,No,No,Yes,No,No,Curso de extensão
5288345000129976140,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000050065e+18,,Aprovado,85.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,Aprovado,23/12/2024,12/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000129987098,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000051437e+18,,Aprovado,95.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,Aprovado,13/12/2024,09/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000129993021,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000046279e+18,,Aprovado,90.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,Aprovado,13/12/2024,13/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000130011049,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000052272e+18,,Aprovado,89.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,13/12/2024,13/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000130012106,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000028399e+18,,Aprovado,85.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,Aprovado,23/12/2024,13/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000130024151,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000048808e+18,,Aprovado,85.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000130028136,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000037457e+18,,Aprovado,85.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,13/12/2024,13/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000130030027,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000054149e+18,,Aprovado,70.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000130036114,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000049802e+18,,Aprovado,85.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000130039042,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000016435e+18,,Aprovado,95.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,28/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000130044039,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000054577e+18,,Reprovado,50.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000130047071,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000046013e+18,,Aprovado,90.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000130049048,30/09/2024 08:40,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000042297e+18,,Aprovado,89.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000130052033,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000044054e+18,,Aprovado,92.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000130062070,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000024428e+18,,Aprovado,84.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,02/05/2025,No,No,Yes,No,No,Curso de extensão
5288345000130064149,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000036538e+18,,Aprovado,91.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,19/02/2025,19/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000131488115,08/10/2024 06:07,20/02/2025 13:12,5288345000000366001,Administrador EdN,5.288345000046003e+18,,Aprovado,89.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:12,5288345000015189003,,,,No,,,17/02/2025,17/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000131517269,08/10/2024 06:07,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.288345000048204e+18,,Aprovado,82.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000131534237,08/10/2024 06:07,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.288345000090899e+18,,Aprovado,89.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000131548236,08/10/2024 06:08,20/02/2025 13:12,5288345000000366001,Administrador EdN,5.288345000094758e+18,,Reprovado,64.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:12,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000131570098,08/10/2024 06:07,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.288345000091706e+18,,Aprovado,89.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,,12/02/2025,12/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000131618082,08/10/2024 06:07,20/02/2025 13:12,5288345000000366001,Administrador EdN,5.28834500008044e+18,,Aprovado,90.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:12,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000131661160,08/10/2024 06:07,20/02/2025 13:12,5288345000000366001,Administrador EdN,5.288345000054347e+18,,Aprovado,90.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:12,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000131663236,08/10/2024 06:07,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.288345000096271e+18,,Aprovado,93.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000138641040,01/11/2024 10:54,20/02/2025 12:55,5288345000000366001,Administrador EdN,5.288345000125687e+18,,Aprovado,97.0,5.288345000125558e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:55,5288345000015189003,,,Empregabilidade,No,,Agendado,,20/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138641098,01/11/2024 10:54,20/02/2025 12:53,5288345000000366001,Administrador EdN,5.288345000122083e+18,,Aprovado,100.0,5.288345000121984e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:53,5288345000015189003,,,Empregabilidade,No,,Aprovado,12/02/2025,12/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138648051,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000122935e+18,,Aprovado,100.0,5.288345000122903e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Aprovado,12/02/2025,12/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138655127,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000125129e+18,,Aprovado,100.0,5.288345000125056e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Agendado,,21/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138662064,01/11/2024 10:54,20/02/2025 12:55,5288345000000366001,Administrador EdN,5.288345000123664e+18,,Aprovado,98.0,5.288345000123743e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:55,5288345000015189003,,,Empregabilidade,No,,Agendado,,28/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138679106,01/11/2024 10:54,20/02/2025 12:53,5288345000000366001,Administrador EdN,5.288345000091827e+18,,Aprovado,93.0,5.288345000119865e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:53,5288345000015189003,,,Empregabilidade,No,,Agendado,,24/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138685204,01/11/2024 10:54,20/02/2025 12:53,5288345000000366001,Administrador EdN,5.288345000095619e+18,,Aprovado,89.0,5.288345000125725e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:53,5288345000015189003,,,Empregabilidade,No,,Agendado,,12/04/2025,No,No,Yes,Yes,No,Curso Base
5288345000138706072,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000120712e+18,,Aprovado,94.0,5.288345000120747e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Aprovado,11/02/2025,11/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138716070,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000119456e+18,,Aprovado,100.0,5.288345000119461e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Agendado,,07/03/2025,No,No,Yes,Yes,No,Curso Base
5288345000138721138,01/11/2024 10:54,20/02/2025 12:55,5288345000000366001,Administrador EdN,5.288345000122936e+18,,Aprovado,100.0,5.288345000122928e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:55,5288345000015189003,,,Empregabilidade,No,,Agendado,,28/05/2025,No,No,Yes,Yes,No,Curso Base
5288345000138725103,01/11/2024 10:54,20/02/2025 12:53,5288345000000366001,Administrador EdN,5.28834500012054e+18,,Aprovado,78.0,5.288345000120545e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:53,5288345000015189003,,,Empregabilidade,No,,Agendado,,24/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138734198,01/11/2024 10:54,20/02/2025 12:55,5288345000000366001,Administrador EdN,5.288345000120188e+18,,Aprovado,84.0,5.288345000120196e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:55,5288345000015189003,,,Empregabilidade,No,,Agendamento Pendente,,,No,No,Yes,Yes,No,Curso Base
5288345000138746047,01/11/2024 10:54,20/02/2025 12:55,5288345000000366001,Administrador EdN,5.28834500012324e+18,,Aprovado,100.0,5.288345000123387e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:55,5288345000015189003,,,Empregabilidade,No,,Agendado,,04/04/2025,No,No,Yes,Yes,No,Curso Base
5288345000138760055,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000013636e+18,,Aprovado,98.0,5.288345000122551e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Agendado,,24/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138768029,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000122945e+18,,Aprovado,100.0,5.288345000122881e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Agendado,,25/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138773126,01/11/2024 10:54,20/02/2025 12:53,5288345000000366001,Administrador EdN,5.288345000124248e+18,,Aprovado,100.0,5.288345000124294e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:53,5288345000015189003,,,Empregabilidade,No,,Agendado,,06/03/2025,No,No,Yes,Yes,No,Curso Base
5288345000138775061,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000123179e+18,,Aprovado,100.0,5.288345000123247e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Agendado,,24/02/2025,No,No,Yes,Yes,No,Curso Base
5288345000138786044,01/11/2024 10:54,20/02/2025 12:55,5288345000000366001,Administrador EdN,5.288345000121989e+18,,Aprovado,100.0,5.288345000122113e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:55,5288345000015189003,,,Empregabilidade,No,,Agendamento Pendente,,,No,No,Yes,Yes,No,Curso Base
5288345000138789019,01/11/2024 10:54,20/02/2025 12:49,5288345000000366001,Administrador EdN,5.288345000125961e+18,,Aprovado,88.0,5.288345000125957e+18,5.288345000138776e+18,5288345000000366001,No,20/02/2025 12:49,5288345000015189003,,,Empregabilidade,No,,Agendado,,05/03/2025,No,No,Yes,Yes,No,Curso Base
5288345000138837384,04/11/2024 07:24,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.288345000003618e+18,,Aprovado,90.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,,03/02/2025,03/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000138876582,04/11/2024 07:29,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.28834500005008e+18,,Aprovado,89.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,Aprovado,14/01/2025,14/01/2025,No,No,No,No,No,Curso de extensão
5288345000129955056,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000045674e+18,,Aprovado,89.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000129976116,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.28834500002442e+18,,Aprovado,80.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,13/03/2025,No,No,Yes,No,No,Curso de extensão
5288345000129984105,30/09/2024 08:40,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000052034e+18,,Aprovado,90.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000129992105,30/09/2024 08:40,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000028388e+18,,Aprovado,100.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,17/01/2025,17/01/2025,No,No,Yes,No,No,Curso de extensão
5288345000130001099,30/09/2024 08:40,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000045899e+18,,Aprovado,95.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000130010041,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000015876e+18,,Aprovado,83.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,12/12/2024,12/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000130012082,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000054921e+18,,Aprovado,87.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000130019133,30/09/2024 08:40,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000070157e+18,,Aprovado,80.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,17/02/2025,17/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000130022116,30/09/2024 08:40,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000031241e+18,,Aprovado,90.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,Aprovado,31/12/2024,11/12/2024,No,No,Yes,No,No,Curso de extensão
5288345000130027134,30/09/2024 08:40,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000057171e+18,,Aprovado,90.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,27/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000130029102,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000020613e+18,,Aprovado,83.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,20/04/2025,No,No,Yes,No,No,Curso de extensão
5288345000130036090,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000084208e+18,,Aprovado,85.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000130038072,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000076147e+18,,Aprovado,82.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,28/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000130040086,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000033092e+18,,Aprovado,86.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,27/01/2025,27/01/2025,No,No,Yes,No,No,Curso de extensão
5288345000130047063,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000052039e+18,,Aprovado,89.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000130048081,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000054146e+18,,Aprovado,89.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,,No,No,Yes,No,No,Curso de extensão
5288345000130051235,30/09/2024 08:40,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000006778e+18,,Aprovado,87.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,Aprovado,31/12/2024,24/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000130054064,30/09/2024 08:39,20/02/2025 13:20,5288345000000366001,Administrador EdN,5.288345000049487e+18,,Aprovado,88.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:20,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000130062022,30/09/2024 08:39,20/02/2025 13:16,5288345000000366001,Administrador EdN,5.288345000052063e+18,29/10/2024,Aprovado,82.0,,5.288345000116415e+18,5288345000000366001,No,20/02/2025 13:16,5288345000015189003,,Evasão sem justificativa/sem retorno,,No,,,,24/02/2025,No,No,Yes,No,No,Curso de extensão
5288345000131488091,08/10/2024 06:07,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.288345000090835e+18,,Aprovado,81.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,,,,No,No,No,No,No,Curso de extensão
5288345000131492191,08/10/2024 06:07,20/02/2025 13:08,5288345000000366001,Administrador EdN,5.288345000046087e+18,,Aprovado,94.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:08,5288345000015189003,,,,No,,,27/01/2025,27/01/2025,No,No,Yes,No,No,Curso de extensão
5288345000131507131,08/10/2024 06:07,20/02/2025 13:12,5288345000000366001,Administrador EdN,5.288345000056695e+18,,Aprovado,92.0,,5.288345000131746e+18,5288345000000366001,No,20/02/2025 13:12,5288345000015189003,,,,No,,,,20/03/2025,No,No,Yes,No,No,Curso de extensão
